"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1771","1","일본여행","여행","해외여행","아시아","일본","273","806","1079","20210215"
"1772","2","베트남여행","여행","해외여행","아시아","베트남","103","426","529","20210215"
"1773","3","하와이여행","여행","해외여행","북아메리카","미국","91","309","400","20210215"
"1774","4","대만여행","여행","해외여행","아시아","대만","99","270","369","20210215"
"1775","5","태국여행","여행","해외여행","아시아","태국","99","223","322","20210215"
"1776","6","미국여행","여행","해외여행","북아메리카","미국","60","245","305","20210215"
"1777","7","스위스여행","여행","해외여행","유럽","스위스","60","240","300","20210215"
"1778","8","조지아여행","여행","해외여행","유럽","조지아","52","241","293","20210215"
"1779","9","발리여행","여행","해외여행","아시아","인도네시아","70","194","264","20210215"
"1780","10","괌여행","여행","해외여행","오세아니아","미국","73","167","240","20210215"
