"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1851","1","일본여행","여행","해외여행","아시아","일본","249","781","1030","20210223"
"1852","2","베트남여행","여행","해외여행","아시아","베트남","130","432","562","20210223"
"1853","3","대만여행","여행","해외여행","아시아","대만","85","418","503","20210223"
"1854","4","하와이여행","여행","해외여행","북아메리카","미국","95","316","411","20210223"
"1855","5","태국여행","여행","해외여행","아시아","태국","86","259","345","20210223"
"1856","6","미국여행","여행","해외여행","북아메리카","미국","46","250","296","20210223"
"1857","7","이탈리아여행","여행","해외여행","유럽","이탈리아","37","193","230","20210223"
"1858","8","스위스여행","여행","해외여행","유럽","스위스","43","184","227","20210223"
"1859","9","중국여행","여행","해외여행","아시아","중국","46","159","205","20210223"
"1860","10","괌여행","여행","해외여행","오세아니아","미국","58","133","191","20210223"
