"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4609","1","일본여행","여행","해외여행","아시아","일본","953","3709","4662","20211126"
"4610","2","괌여행","여행","해외여행","오세아니아","미국","403","1327","1730","20211126"
"4611","3","태국여행","여행","해외여행","아시아","태국","333","1384","1717","20211126"
"4612","4","터키여행","여행","해외여행","유럽","터키","248","1038","1286","20211126"
"4613","5","하와이여행","여행","해외여행","북아메리카","미국","199","1038","1237","20211126"
"4614","6","싱가포르여행","여행","해외여행","아시아","싱가포르","242","937","1179","20211126"
"4615","7","베트남여행","여행","해외여행","아시아","베트남","193","904","1097","20211126"
"4616","8","사이판여행","여행","해외여행","오세아니아","미국","129","738","867","20211126"
"4617","9","대만여행","여행","해외여행","아시아","대만","137","650","787","20211126"
"4618","10","미국여행","여행","해외여행","북아메리카","미국","168","602","770","20211126"
