"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1571","1","일본여행","여행","해외여행","아시아","일본","241","750","991","20210126"
"1572","2","베트남여행","여행","해외여행","아시아","베트남","130","632","762","20210126"
"1573","3","스위스여행","여행","해외여행","유럽","스위스","132","403","535","20210126"
"1574","4","대만여행","여행","해외여행","아시아","대만","107","345","452","20210126"
"1575","5","미국여행","여행","해외여행","북아메리카","미국","58","333","391","20210126"
"1576","6","두바이여행","여행","해외여행","아시아","아랍에미리트","42","323","365","20210126"
"1577","7","태국여행","여행","해외여행","아시아","태국","90","255","345","20210126"
"1578","8","사이판여행","여행","해외여행","오세아니아","미국","27","271","298","20210126"
"1579","9","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","46","250","296","20210126"
"1580","10","터키여행","여행","해외여행","유럽","터키","42","217","259","20210126"
