"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2829","1","괌여행","여행","해외여행","오세아니아","미국","454","1087","1541","20210601"
"2830","2","일본여행","여행","해외여행","아시아","일본","339","1003","1342","20210601"
"2831","3","하와이여행","여행","해외여행","북아메리카","미국","239","678","917","20210601"
"2832","4","미국여행","여행","해외여행","북아메리카","미국","175","471","646","20210601"
"2833","5","태국여행","여행","해외여행","아시아","태국","132","438","570","20210601"
"2834","6","베트남여행","여행","해외여행","아시아","베트남","119","385","504","20210601"
"2835","7","스위스여행","여행","해외여행","유럽","스위스","131","294","425","20210601"
"2836","8","싱가포르여행","여행","해외여행","아시아","싱가포르","83","339","422","20210601"
"2837","9","대만여행","여행","해외여행","아시아","대만","109","261","370","20210601"
"2838","10","사이판여행","여행","해외여행","오세아니아","미국","80","248","328","20210601"
