"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6655","1","일본여행","여행","해외여행","아시아","일본","6345","22193","28538","20220608"
"6656","2","베트남여행","여행","해외여행","아시아","베트남","1311","5882","7193","20220608"
"6657","3","괌여행","여행","해외여행","오세아니아","미국","1176","3802","4978","20220608"
"6658","4","싱가포르여행","여행","해외여행","아시아","싱가포르","750","3620","4370","20220608"
"6659","5","태국여행","여행","해외여행","아시아","태국","937","3430","4367","20220608"
"6660","6","대만여행","여행","해외여행","아시아","대만","682","2337","3019","20220608"
"6661","7","하와이여행","여행","해외여행","북아메리카","미국","505","2258","2763","20220608"
"6662","8","터키여행","여행","해외여행","유럽","터키","455","2279","2734","20220608"
"6663","9","필리핀여행","여행","해외여행","아시아","필리핀","370","2066","2436","20220608"
"6664","10","발리여행","여행","해외여행","아시아","인도네시아","398","1895","2293","20220608"
