"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4989","1","일본여행","여행","해외여행","아시아","일본","345","1948","2293","20211229"
"4990","2","싱가포르여행","여행","해외여행","아시아","싱가포르","138","665","803","20211229"
"4991","3","태국여행","여행","해외여행","아시아","태국","169","585","754","20211229"
"4992","4","베트남여행","여행","해외여행","아시아","베트남","128","579","707","20211229"
"4993","5","터키여행","여행","해외여행","유럽","터키","154","499","653","20211229"
"4994","6","스페인여행","여행","해외여행","유럽","스페인","71","497","568","20211229"
"4995","7","사이판여행","여행","해외여행","오세아니아","미국","110","440","550","20211229"
"4996","8","하와이여행","여행","해외여행","북아메리카","미국","107","420","527","20211229"
"4997","9","미국여행","여행","해외여행","북아메리카","미국","98","411","509","20211229"
"4998","10","괌여행","여행","해외여행","오세아니아","미국","99","334","433","20211229"
