"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5349","1","일본여행","여행","해외여행","아시아","일본","482","2093","2575","20220203"
"5350","2","사이판여행","여행","해외여행","오세아니아","미국","248","1062","1310","20220203"
"5351","3","태국여행","여행","해외여행","아시아","태국","220","893","1113","20220203"
"5352","4","베트남여행","여행","해외여행","아시아","베트남","162","732","894","20220203"
"5353","5","싱가포르여행","여행","해외여행","아시아","싱가포르","161","683","844","20220203"
"5354","6","터키여행","여행","해외여행","유럽","터키","127","670","797","20220203"
"5355","7","두바이여행","여행","해외여행","아시아","아랍에미리트","94","633","727","20220203"
"5356","8","하와이여행","여행","해외여행","북아메리카","미국","170","541","711","20220203"
"5357","9","필리핀여행","여행","해외여행","아시아","필리핀","141","478","619","20220203"
"5358","10","스위스여행","여행","해외여행","유럽","스위스","80","523","603","20220203"
