SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10506,1,일본여행,여행,해외여행,아시아,일본,2379,9787,12166,20230502
10507,2,대만여행,여행,해외여행,아시아,대만,1417,5353,6770,20230502
10508,3,베트남여행,여행,해외여행,아시아,베트남,937,5223,6160,20230502
10509,4,후쿠오카여행,여행,해외여행,아시아,일본,1356,4779,6135,20230502
10510,5,오사카여행,여행,해외여행,아시아,일본,1131,4154,5285,20230502
10511,6,싱가포르여행,여행,해외여행,아시아,싱가포르,711,4121,4832,20230502
10512,7,도쿄여행,여행,해외여행,아시아,일본,1000,3209,4209,20230502
10513,8,태국여행,여행,해외여행,아시아,태국,694,3411,4105,20230502
10514,9,세부여행,여행,해외여행,아시아,필리핀,702,3269,3971,20230502
10515,10,괌여행,여행,해외여행,오세아니아,미국,876,2763,3639,20230502
