SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10516,1,일본여행,여행,해외여행,아시아,일본,2166,8521,10687,20230503
10517,2,대만여행,여행,해외여행,아시아,대만,1377,4874,6251,20230503
10518,3,후쿠오카여행,여행,해외여행,아시아,일본,1306,4418,5724,20230503
10519,4,베트남여행,여행,해외여행,아시아,베트남,853,4333,5186,20230503
10520,5,오사카여행,여행,해외여행,아시아,일본,1119,3658,4777,20230503
10521,6,싱가포르여행,여행,해외여행,아시아,싱가포르,738,3604,4342,20230503
10522,7,도쿄여행,여행,해외여행,아시아,일본,1001,3006,4007,20230503
10523,8,태국여행,여행,해외여행,아시아,태국,602,2957,3559,20230503
10524,9,세부여행,여행,해외여행,아시아,필리핀,656,2873,3529,20230503
10525,10,방콕여행,여행,해외여행,아시아,태국,759,2506,3265,20230503
