"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1721","1","일본여행","여행","해외여행","아시아","일본","201","660","861","20210210"
"1722","2","베트남여행","여행","해외여행","아시아","베트남","76","352","428","20210210"
"1723","3","하와이여행","여행","해외여행","북아메리카","미국","56","310","366","20210210"
"1724","4","대만여행","여행","해외여행","아시아","대만","79","247","326","20210210"
"1725","5","태국여행","여행","해외여행","아시아","태국","76","221","297","20210210"
"1726","6","미국여행","여행","해외여행","북아메리카","미국","36","236","272","20210210"
"1727","7","이집트여행","여행","해외여행","아프리카","이집트","55","217","272","20210210"
"1728","8","스위스여행","여행","해외여행","유럽","스위스","57","205","262","20210210"
"1729","9","터키여행","여행","해외여행","유럽","터키","38","168","206","20210210"
"1730","10","두바이여행","여행","해외여행","아시아","아랍에미리트","24","170","194","20210210"
