"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1969","1","일본여행","여행","해외여행","아시아","일본","188","871","1059","20210307"
"1970","2","베트남여행","여행","해외여행","아시아","베트남","53","544","597","20210307"
"1971","3","대만여행","여행","해외여행","아시아","대만","59","439","498","20210307"
"1972","4","하와이여행","여행","해외여행","북아메리카","미국","46","432","478","20210307"
"1973","5","터키여행","여행","해외여행","유럽","터키","22","401","423","20210307"
"1974","6","태국여행","여행","해외여행","아시아","태국","53","331","384","20210307"
"1975","7","미국여행","여행","해외여행","북아메리카","미국","34","302","336","20210307"
"1976","8","스페인여행","여행","해외여행","유럽","스페인","44","224","268","20210307"
"1977","9","스위스여행","여행","해외여행","유럽","스위스","50","215","265","20210307"
"1978","10","싱가포르여행","여행","해외여행","아시아","싱가포르","30","220","250","20210307"
