"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2019","1","일본여행","여행","해외여행","아시아","일본","266","783","1049","20210312"
"2020","2","베트남여행","여행","해외여행","아시아","베트남","119","404","523","20210312"
"2021","3","조지아여행","여행","해외여행","유럽","조지아","4","507","511","20210312"
"2022","4","대만여행","여행","해외여행","아시아","대만","121","356","477","20210312"
"2023","5","하와이여행","여행","해외여행","북아메리카","미국","87","295","382","20210312"
"2024","6","스위스여행","여행","해외여행","유럽","스위스","72","227","299","20210312"
"2025","7","태국여행","여행","해외여행","아시아","태국","97","195","292","20210312"
"2026","8","터키여행","여행","해외여행","유럽","터키","39","251","290","20210312"
"2027","9","미국여행","여행","해외여행","북아메리카","미국","51","230","281","20210312"
"2028","10","몽골여행","여행","해외여행","아시아","몽골","45","202","247","20210312"
