"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1751","1","일본여행","여행","해외여행","아시아","일본","165","921","1086","20210213"
"1752","2","하와이여행","여행","해외여행","북아메리카","미국","44","565","609","20210213"
"1753","3","베트남여행","여행","해외여행","아시아","베트남","35","503","538","20210213"
"1754","4","케냐여행","여행","해외여행","아프리카","케냐","127","370","497","20210213"
"1755","5","스위스여행","여행","해외여행","유럽","스위스","37","378","415","20210213"
"1756","6","대만여행","여행","해외여행","아시아","대만","37","362","399","20210213"
"1757","7","미국여행","여행","해외여행","북아메리카","미국","34","333","367","20210213"
"1758","8","태국여행","여행","해외여행","아시아","태국","48","286","334","20210213"
"1759","9","두바이여행","여행","해외여행","아시아","아랍에미리트","19","260","279","20210213"
"1760","10","중국여행","여행","해외여행","아시아","중국","23","254","277","20210213"
