"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"371","1","일본여행","여행","해외여행","아시아","일본","277","966","1243","20200928"
"372","2","베트남여행","여행","해외여행","아시아","베트남","130","431","561","20200928"
"373","3","대만여행","여행","해외여행","아시아","대만","115","424","539","20200928"
"374","4","스위스여행","여행","해외여행","유럽","스위스","88","412","500","20200928"
"375","5","미국여행","여행","해외여행","북아메리카","미국","77","392","469","20200928"
"376","6","태국여행","여행","해외여행","아시아","태국","115","295","410","20200928"
"377","7","중국여행","여행","해외여행","아시아","중국","92","313","405","20200928"
"378","8","하와이여행","여행","해외여행","북아메리카","미국","75","302","377","20200928"
"379","9","스페인여행","여행","해외여행","유럽","스페인","38","224","262","20200928"
"380","10","캐나다여행","여행","해외여행","북아메리카","캐나다","37","219","256","20200928"
