"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6389","1","일본여행","여행","해외여행","아시아","일본","1821","17720","19541","20220514"
"6390","2","베트남여행","여행","해외여행","아시아","베트남","314","3615","3929","20220514"
"6391","3","태국여행","여행","해외여행","아시아","태국","284","3604","3888","20220514"
"6392","4","터키여행","여행","해외여행","유럽","터키","183","2801","2984","20220514"
"6393","5","괌여행","여행","해외여행","오세아니아","미국","259","2525","2784","20220514"
"6394","6","싱가포르여행","여행","해외여행","아시아","싱가포르","191","2495","2686","20220514"
"6395","7","하와이여행","여행","해외여행","북아메리카","미국","181","2039","2220","20220514"
"6396","8","발리여행","여행","해외여행","아시아","인도네시아","160","1694","1854","20220514"
"6397","9","대만여행","여행","해외여행","아시아","대만","144","1649","1793","20220514"
"6398","10","두바이여행","여행","해외여행","아시아","아랍에미리트","68","1689","1757","20220514"
