"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5009","1","일본여행","여행","해외여행","아시아","일본","304","1848","2152","20211231"
"5010","2","터키여행","여행","해외여행","유럽","터키","139","735","874","20211231"
"5011","3","태국여행","여행","해외여행","아시아","태국","122","572","694","20211231"
"5012","4","베트남여행","여행","해외여행","아시아","베트남","99","564","663","20211231"
"5013","5","싱가포르여행","여행","해외여행","아시아","싱가포르","52","506","558","20211231"
"5014","6","하와이여행","여행","해외여행","북아메리카","미국","89","432","521","20211231"
"5015","7","사이판여행","여행","해외여행","오세아니아","미국","73","338","411","20211231"
"5016","8","미국여행","여행","해외여행","북아메리카","미국","57","346","403","20211231"
"5017","9","괌여행","여행","해외여행","오세아니아","미국","74","308","382","20211231"
"5018","10","스페인여행","여행","해외여행","유럽","스페인","64","299","363","20211231"
