"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1261","1","일본여행","여행","해외여행","아시아","일본","146","684","830","20201226"
"1262","2","스위스여행","여행","해외여행","유럽","스위스","51","455","506","20201226"
"1263","3","대만여행","여행","해외여행","아시아","대만","44","356","400","20201226"
"1264","4","베트남여행","여행","해외여행","아시아","베트남","30","275","305","20201226"
"1265","5","태국여행","여행","해외여행","아시아","태국","37","265","302","20201226"
"1266","6","하와이여행","여행","해외여행","북아메리카","미국","24","266","290","20201226"
"1267","7","미국여행","여행","해외여행","북아메리카","미국","33","225","258","20201226"
"1268","8","중국여행","여행","해외여행","아시아","중국","19","206","225","20201226"
"1269","9","터키여행","여행","해외여행","유럽","터키","22","197","219","20201226"
"1270","10","이집트여행","여행","해외여행","아프리카","이집트","14","198","212","20201226"
