"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8483","1","일본여행","여행","해외여행","아시아","일본","1840","16102","17942","20221015"
"8484","2","후쿠오카여행","여행","해외여행","아시아","일본","654","4722","5376","20221015"
"8485","3","오사카여행","여행","해외여행","아시아","일본","641","4470","5111","20221015"
"8486","4","대만여행","여행","해외여행","아시아","대만","431","4178","4609","20221015"
"8487","5","베트남여행","여행","해외여행","아시아","베트남","272","4001","4273","20221015"
"8488","6","도쿄여행","여행","해외여행","아시아","일본","580","3628","4208","20221015"
"8489","7","싱가포르여행","여행","해외여행","아시아","싱가포르","234","3775","4009","20221015"
"8490","8","태국여행","여행","해외여행","아시아","태국","215","3230","3445","20221015"
"8491","9","괌여행","여행","해외여행","오세아니아","미국","277","2944","3221","20221015"
"8492","10","다낭여행","여행","해외여행","아시아","베트남","142","2276","2418","20221015"
