SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10023,1,일본여행,여행,해외여행,아시아,일본,2305,8877,11182,20230315
10024,2,대만여행,여행,해외여행,아시아,대만,1694,5874,7568,20230315
10025,3,후쿠오카여행,여행,해외여행,아시아,일본,1285,4039,5324,20230315
10026,4,베트남여행,여행,해외여행,아시아,베트남,952,4310,5262,20230315
10027,5,싱가포르여행,여행,해외여행,아시아,싱가포르,774,3950,4724,20230315
10028,6,오사카여행,여행,해외여행,아시아,일본,1141,3495,4636,20230315
10029,7,스페인여행,여행,해외여행,유럽,스페인,542,3380,3922,20230315
10030,8,도쿄여행,여행,해외여행,아시아,일본,1000,2867,3867,20230315
10031,9,태국여행,여행,해외여행,아시아,태국,730,3099,3829,20230315
10032,10,세부여행,여행,해외여행,아시아,필리핀,831,2957,3788,20230315
