"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4269","1","일본여행","여행","해외여행","아시아","일본","537","2973","3510","20211023"
"4270","2","태국여행","여행","해외여행","아시아","태국","295","2618","2913","20211023"
"4271","3","하와이여행","여행","해외여행","북아메리카","미국","115","1636","1751","20211023"
"4272","4","괌여행","여행","해외여행","오세아니아","미국","145","1549","1694","20211023"
"4273","5","싱가포르여행","여행","해외여행","아시아","싱가포르","122","1190","1312","20211023"
"4274","6","터키여행","여행","해외여행","유럽","터키","92","1043","1135","20211023"
"4275","7","스페인여행","여행","해외여행","유럽","스페인","103","880","983","20211023"
"4276","8","베트남여행","여행","해외여행","아시아","베트남","104","856","960","20211023"
"4277","9","사이판여행","여행","해외여행","오세아니아","미국","76","854","930","20211023"
"4278","10","대만여행","여행","해외여행","아시아","대만","94","680","774","20211023"
