"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6675","1","일본여행","여행","해외여행","아시아","일본","5090","18315","23405","20220610"
"6676","2","베트남여행","여행","해외여행","아시아","베트남","903","4577","5480","20220610"
"6677","3","태국여행","여행","해외여행","아시아","태국","777","2991","3768","20220610"
"6678","4","괌여행","여행","해외여행","오세아니아","미국","868","2860","3728","20220610"
"6679","5","싱가포르여행","여행","해외여행","아시아","싱가포르","585","2885","3470","20220610"
"6680","6","터키여행","여행","해외여행","유럽","터키","369","2193","2562","20220610"
"6681","7","대만여행","여행","해외여행","아시아","대만","476","1755","2231","20220610"
"6682","8","하와이여행","여행","해외여행","북아메리카","미국","384","1793","2177","20220610"
"6683","9","발리여행","여행","해외여행","아시아","인도네시아","314","1406","1720","20220610"
"6684","10","다낭여행","여행","해외여행","아시아","베트남","358","1328","1686","20220610"
