"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6089","1","일본여행","여행","해외여행","아시아","일본","3593","11533","15126","20220418"
"6090","2","베트남여행","여행","해외여행","아시아","베트남","949","3426","4375","20220418"
"6091","3","괌여행","여행","해외여행","오세아니아","미국","935","2788","3723","20220418"
"6092","4","태국여행","여행","해외여행","아시아","태국","736","2609","3345","20220418"
"6093","5","하와이여행","여행","해외여행","북아메리카","미국","647","2649","3296","20220418"
"6094","6","발리여행","여행","해외여행","아시아","인도네시아","430","2789","3219","20220418"
"6095","7","싱가포르여행","여행","해외여행","아시아","싱가포르","569","2501","3070","20220418"
"6096","8","터키여행","여행","해외여행","유럽","터키","396","2143","2539","20220418"
"6097","9","대만여행","여행","해외여행","아시아","대만","448","1753","2201","20220418"
"6098","10","사이판여행","여행","해외여행","오세아니아","미국","378","1475","1853","20220418"
