"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4249","1","일본여행","여행","해외여행","아시아","일본","975","3344","4319","20211021"
"4250","2","태국여행","여행","해외여행","아시아","태국","543","1935","2478","20211021"
"4251","3","괌여행","여행","해외여행","오세아니아","미국","579","1868","2447","20211021"
"4252","4","하와이여행","여행","해외여행","북아메리카","미국","369","1769","2138","20211021"
"4253","5","싱가포르여행","여행","해외여행","아시아","싱가포르","322","1297","1619","20211021"
"4254","6","사이판여행","여행","해외여행","오세아니아","미국","235","1215","1450","20211021"
"4255","7","스페인여행","여행","해외여행","유럽","스페인","203","790","993","20211021"
"4256","8","베트남여행","여행","해외여행","아시아","베트남","217","734","951","20211021"
"4257","9","미국여행","여행","해외여행","북아메리카","미국","180","656","836","20211021"
"4258","10","대만여행","여행","해외여행","아시아","대만","196","639","835","20211021"
