"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3429","1","일본여행","여행","해외여행","아시아","일본","117","818","935","20210731"
"3430","2","하와이여행","여행","해외여행","북아메리카","미국","69","670","739","20210731"
"3431","3","그리스여행","여행","해외여행","유럽","그리스","33","597","630","20210731"
"3432","4","몽골여행","여행","해외여행","아시아","몽골","31","502","533","20210731"
"3433","5","괌여행","여행","해외여행","오세아니아","미국","41","413","454","20210731"
"3434","6","미국여행","여행","해외여행","북아메리카","미국","65","334","399","20210731"
"3435","7","대만여행","여행","해외여행","아시아","대만","47","339","386","20210731"
"3436","8","사이판여행","여행","해외여행","오세아니아","미국","39","293","332","20210731"
"3437","9","태국여행","여행","해외여행","아시아","태국","28","263","291","20210731"
"3438","10","터키여행","여행","해외여행","유럽","터키","19","230","249","20210731"
