"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6429","1","일본여행","여행","해외여행","아시아","일본","6191","23013","29204","20220518"
"6430","2","베트남여행","여행","해외여행","아시아","베트남","927","3773","4700","20220518"
"6431","3","터키여행","여행","해외여행","유럽","터키","429","3909","4338","20220518"
"6432","4","태국여행","여행","해외여행","아시아","태국","886","3314","4200","20220518"
"6433","5","괌여행","여행","해외여행","오세아니아","미국","969","2569","3538","20220518"
"6434","6","싱가포르여행","여행","해외여행","아시아","싱가포르","606","2767","3373","20220518"
"6435","7","하와이여행","여행","해외여행","북아메리카","미국","497","2018","2515","20220518"
"6436","8","볼리비아여행","여행","해외여행","아프리카","볼리비아","34","2326","2360","20220518"
"6437","9","대만여행","여행","해외여행","아시아","대만","461","1683","2144","20220518"
"6438","10","스위스여행","여행","해외여행","유럽","스위스","342","1685","2027","20220518"
