"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3399","1","일본여행","여행","해외여행","아시아","일본","200","652","852","20210728"
"3400","2","하와이여행","여행","해외여행","북아메리카","미국","145","495","640","20210728"
"3401","3","미국여행","여행","해외여행","북아메리카","미국","84","322","406","20210728"
"3402","4","괌여행","여행","해외여행","오세아니아","미국","122","274","396","20210728"
"3403","5","사이판여행","여행","해외여행","오세아니아","미국","108","288","396","20210728"
"3404","6","대만여행","여행","해외여행","아시아","대만","65","285","350","20210728"
"3405","7","몽골여행","여행","해외여행","아시아","몽골","47","299","346","20210728"
"3406","8","태국여행","여행","해외여행","아시아","태국","74","257","331","20210728"
"3407","9","에스토니아여행","여행","해외여행","유럽","에스토니아","70","247","317","20210728"
"3408","10","베트남여행","여행","해외여행","아시아","베트남","48","220","268","20210728"
