"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3619","1","일본여행","여행","해외여행","아시아","일본","256","923","1179","20210819"
"3620","2","하와이여행","여행","해외여행","북아메리카","미국","172","559","731","20210819"
"3621","3","괌여행","여행","해외여행","오세아니아","미국","163","494","657","20210819"
"3622","4","미국여행","여행","해외여행","북아메리카","미국","130","409","539","20210819"
"3623","5","사이판여행","여행","해외여행","오세아니아","미국","97","384","481","20210819"
"3624","6","스위스여행","여행","해외여행","유럽","스위스","83","375","458","20210819"
"3625","7","태국여행","여행","해외여행","아시아","태국","89","300","389","20210819"
"3626","8","대만여행","여행","해외여행","아시아","대만","88","292","380","20210819"
"3627","9","베트남여행","여행","해외여행","아시아","베트남","64","253","317","20210819"
"3628","10","터키여행","여행","해외여행","유럽","터키","31","272","303","20210819"
