"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3219","1","하와이여행","여행","해외여행","북아메리카","미국","76","826","902","20210710"
"3220","2","일본여행","여행","해외여행","아시아","일본","136","603","739","20210710"
"3221","3","괌여행","여행","해외여행","오세아니아","미국","34","348","382","20210710"
"3222","4","베트남여행","여행","해외여행","아시아","베트남","43","329","372","20210710"
"3223","5","미국여행","여행","해외여행","북아메리카","미국","46","308","354","20210710"
"3224","6","대만여행","여행","해외여행","아시아","대만","35","302","337","20210710"
"3225","7","알래스카여행","여행","해외여행","북아메리카","미국","20","317","337","20210710"
"3226","8","태국여행","여행","해외여행","아시아","태국","54","281","335","20210710"
"3227","9","발리여행","여행","해외여행","아시아","인도네시아","23","249","272","20210710"
"3228","10","터키여행","여행","해외여행","유럽","터키","23","197","220","20210710"
