"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5089","1","일본여행","여행","해외여행","아시아","일본","242","2431","2673","20220108"
"5090","2","두바이여행","여행","해외여행","아시아","아랍에미리트","39","1330","1369","20220108"
"5091","3","스위스여행","여행","해외여행","유럽","스위스","49","900","949","20220108"
"5092","4","터키여행","여행","해외여행","유럽","터키","109","792","901","20220108"
"5093","5","베트남여행","여행","해외여행","아시아","베트남","89","648","737","20220108"
"5094","6","하와이여행","여행","해외여행","북아메리카","미국","53","675","728","20220108"
"5095","7","태국여행","여행","해외여행","아시아","태국","74","630","704","20220108"
"5096","8","싱가포르여행","여행","해외여행","아시아","싱가포르","54","554","608","20220108"
"5097","9","괌여행","여행","해외여행","오세아니아","미국","59","520","579","20220108"
"5098","10","사이판여행","여행","해외여행","오세아니아","미국","46","504","550","20220108"
