"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1821","1","일본여행","여행","해외여행","아시아","일본","155","735","890","20210220"
"1822","2","몰타여행","여행","해외여행","유럽","몰타","15","481","496","20210220"
"1823","3","베트남여행","여행","해외여행","아시아","베트남","50","443","493","20210220"
"1824","4","대만여행","여행","해외여행","아시아","대만","52","428","480","20210220"
"1825","5","하와이여행","여행","해외여행","북아메리카","미국","33","301","334","20210220"
"1826","6","이탈리아여행","여행","해외여행","유럽","이탈리아","22","298","320","20210220"
"1827","7","미국여행","여행","해외여행","북아메리카","미국","37","268","305","20210220"
"1828","8","스위스여행","여행","해외여행","유럽","스위스","17","259","276","20210220"
"1829","9","태국여행","여행","해외여행","아시아","태국","39","236","275","20210220"
"1830","10","두바이여행","여행","해외여행","아시아","아랍에미리트","20","194","214","20210220"
