SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9013,1,일본여행,여행,해외여행,아시아,일본,3312,13006,16318,20221207
9014,2,후쿠오카여행,여행,해외여행,아시아,일본,2180,7791,9971,20221207
9015,3,오사카여행,여행,해외여행,아시아,일본,1514,6053,7567,20221207
9016,4,대만여행,여행,해외여행,아시아,대만,1339,5201,6540,20221207
9017,5,도쿄여행,여행,해외여행,아시아,일본,1453,4921,6374,20221207
9018,6,베트남여행,여행,해외여행,아시아,베트남,960,4808,5768,20221207
9019,7,태국여행,여행,해외여행,아시아,태국,838,3940,4778,20221207
9020,8,싱가포르여행,여행,해외여행,아시아,싱가포르,783,3790,4573,20221207
9021,9,삿포로여행,여행,해외여행,아시아,일본,899,3365,4264,20221207
9022,10,세부여행,여행,해외여행,아시아,필리핀,587,2984,3571,20221207
