"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4519","1","일본여행","여행","해외여행","아시아","일본","1415","4465","5880","20211117"
"4520","2","괌여행","여행","해외여행","오세아니아","미국","550","1676","2226","20211117"
"4521","3","태국여행","여행","해외여행","아시아","태국","453","1700","2153","20211117"
"4522","4","싱가포르여행","여행","해외여행","아시아","싱가포르","342","1731","2073","20211117"
"4523","5","하와이여행","여행","해외여행","북아메리카","미국","339","1202","1541","20211117"
"4524","6","베트남여행","여행","해외여행","아시아","베트남","274","1203","1477","20211117"
"4525","7","터키여행","여행","해외여행","유럽","터키","232","1178","1410","20211117"
"4526","8","스페인여행","여행","해외여행","유럽","스페인","211","911","1122","20211117"
"4527","9","사이판여행","여행","해외여행","오세아니아","미국","171","940","1111","20211117"
"4528","10","스위스여행","여행","해외여행","유럽","스위스","193","787","980","20211117"
