"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"19594","1","일본여행","여행","해외여행","아시아","일본","1230","376","1606","20200720"
"19595","2","대만여행","여행","해외여행","아시아","대만","977","259","1236","20200720"
"19596","3","베트남여행","여행","해외여행","아시아","베트남","599","162","761","20200720"
"19597","4","스위스여행","여행","해외여행","유럽","스위스","498","122","620","20200720"
"19598","5","발리여행","여행","해외여행","아시아","인도네시아","506","93","599","20200720"
"19599","6","태국여행","여행","해외여행","아시아","태국","459","111","570","20200720"
"19600","7","미국여행","여행","해외여행","북아메리카","미국","357","77","434","20200720"
"19601","8","괌여행","여행","해외여행","오세아니아","미국","298","128","426","20200720"
"19602","9","하와이여행","여행","해외여행","북아메리카","미국","290","89","379","20200720"
"19603","10","중국여행","여행","해외여행","아시아","중국","260","76","336","20200720"
