"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7433","1","일본여행","여행","해외여행","아시아","일본","1996","17751","19747","20220703"
"7434","2","베트남여행","여행","해외여행","아시아","베트남","533","5843","6376","20220703"
"7435","3","태국여행","여행","해외여행","아시아","태국","458","5305","5763","20220703"
"7436","4","싱가포르여행","여행","해외여행","아시아","싱가포르","511","5203","5714","20220703"
"7437","5","괌여행","여행","해외여행","오세아니아","미국","441","4291","4732","20220703"
"7438","6","발리여행","여행","해외여행","아시아","인도네시아","168","3031","3199","20220703"
"7439","7","터키여행","여행","해외여행","유럽","터키","219","2854","3073","20220703"
"7440","8","방콕여행","여행","해외여행","아시아","태국","234","2555","2789","20220703"
"7441","9","대만여행","여행","해외여행","아시아","대만","279","2481","2760","20220703"
"7442","10","다낭여행","여행","해외여행","아시아","베트남","257","2218","2475","20220703"
