"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3419","1","일본여행","여행","해외여행","아시아","일본","208","634","842","20210730"
"3420","2","하와이여행","여행","해외여행","북아메리카","미국","110","436","546","20210730"
"3421","3","괌여행","여행","해외여행","오세아니아","미국","119","328","447","20210730"
"3422","4","미국여행","여행","해외여행","북아메리카","미국","63","321","384","20210730"
"3423","5","사이판여행","여행","해외여행","오세아니아","미국","79","289","368","20210730"
"3424","6","태국여행","여행","해외여행","아시아","태국","72","258","330","20210730"
"3425","7","대만여행","여행","해외여행","아시아","대만","65","241","306","20210730"
"3426","8","베트남여행","여행","해외여행","아시아","베트남","62","202","264","20210730"
"3427","9","이스라엘여행","여행","해외여행","아시아","이스라엘","9","246","255","20210730"
"3428","10","터키여행","여행","해외여행","유럽","터키","39","209","248","20210730"
