"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2499","1","일본여행","여행","해외여행","아시아","일본","218","707","925","20210429"
"2500","2","베트남여행","여행","해외여행","아시아","베트남","113","382","495","20210429"
"2501","3","태국여행","여행","해외여행","아시아","태국","124","284","408","20210429"
"2502","4","하와이여행","여행","해외여행","북아메리카","미국","115","278","393","20210429"
"2503","5","대만여행","여행","해외여행","아시아","대만","112","278","390","20210429"
"2504","6","미국여행","여행","해외여행","북아메리카","미국","73","310","383","20210429"
"2505","7","괌여행","여행","해외여행","오세아니아","미국","97","198","295","20210429"
"2506","8","그리스여행","여행","해외여행","유럽","그리스","62","214","276","20210429"
"2507","9","중국여행","여행","해외여행","아시아","중국","58","208","266","20210429"
"2508","10","인도여행","여행","해외여행","아시아","인도","35","227","262","20210429"
