"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3029","1","일본여행","여행","해외여행","아시아","일본","414","1163","1577","20210621"
"3030","2","스페인여행","여행","해외여행","유럽","스페인","234","753","987","20210621"
"3031","3","괌여행","여행","해외여행","오세아니아","미국","275","633","908","20210621"
"3032","4","태국여행","여행","해외여행","아시아","태국","183","565","748","20210621"
"3033","5","하와이여행","여행","해외여행","북아메리카","미국","181","548","729","20210621"
"3034","6","베트남여행","여행","해외여행","아시아","베트남","134","534","668","20210621"
"3035","7","스위스여행","여행","해외여행","유럽","스위스","149","397","546","20210621"
"3036","8","대만여행","여행","해외여행","아시아","대만","144","354","498","20210621"
"3037","9","터키여행","여행","해외여행","유럽","터키","104","384","488","20210621"
"3038","10","미국여행","여행","해외여행","북아메리카","미국","133","349","482","20210621"
