"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5249","1","일본여행","여행","해외여행","아시아","일본","523","2342","2865","20220124"
"5250","2","사이판여행","여행","해외여행","오세아니아","미국","216","821","1037","20220124"
"5251","3","태국여행","여행","해외여행","아시아","태국","193","760","953","20220124"
"5252","4","싱가포르여행","여행","해외여행","아시아","싱가포르","195","733","928","20220124"
"5253","5","베트남여행","여행","해외여행","아시아","베트남","176","691","867","20220124"
"5254","6","터키여행","여행","해외여행","유럽","터키","135","571","706","20220124"
"5255","7","하와이여행","여행","해외여행","북아메리카","미국","137","491","628","20220124"
"5256","8","스위스여행","여행","해외여행","유럽","스위스","107","421","528","20220124"
"5257","9","괌여행","여행","해외여행","오세아니아","미국","123","399","522","20220124"
"5258","10","미국여행","여행","해외여행","북아메리카","미국","107","412","519","20220124"
