"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7673","1","일본여행","여행","해외여행","아시아","일본","2739","10168","12907","20220727"
"7674","2","베트남여행","여행","해외여행","아시아","베트남","899","4024","4923","20220727"
"7675","3","태국여행","여행","해외여행","아시아","태국","822","3644","4466","20220727"
"7676","4","싱가포르여행","여행","해외여행","아시아","싱가포르","669","3241","3910","20220727"
"7677","5","괌여행","여행","해외여행","오세아니아","미국","765","2451","3216","20220727"
"7678","6","방콕여행","여행","해외여행","아시아","태국","608","2109","2717","20220727"
"7679","7","다낭여행","여행","해외여행","아시아","베트남","540","1647","2187","20220727"
"7680","8","발리여행","여행","해외여행","아시아","인도네시아","346","1604","1950","20220727"
"7681","9","몽골여행","여행","해외여행","아시아","몽골","358","1533","1891","20220727"
"7682","10","대만여행","여행","해외여행","아시아","대만","407","1461","1868","20220727"
