"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5629","1","일본여행","여행","해외여행","아시아","일본","900","3356","4256","20220303"
"5630","2","사이판여행","여행","해외여행","오세아니아","미국","324","1400","1724","20220303"
"5631","3","베트남여행","여행","해외여행","아시아","베트남","260","1184","1444","20220303"
"5632","4","싱가포르여행","여행","해외여행","아시아","싱가포르","206","851","1057","20220303"
"5633","5","태국여행","여행","해외여행","아시아","태국","206","800","1006","20220303"
"5634","6","하와이여행","여행","해외여행","북아메리카","미국","196","704","900","20220303"
"5635","7","터키여행","여행","해외여행","유럽","터키","150","599","749","20220303"
"5636","8","괌여행","여행","해외여행","오세아니아","미국","186","493","679","20220303"
"5637","9","발리여행","여행","해외여행","아시아","인도네시아","122","449","571","20220303"
"5638","10","대만여행","여행","해외여행","아시아","대만","129","436","565","20220303"
