"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18894","1","일본여행","여행","해외여행","아시아","일본","712","258","970","20200511"
"18895","2","베트남여행","여행","해외여행","아시아","베트남","595","229","824","20200511"
"18896","3","방콕여행","여행","해외여행","아시아","태국","750","35","785","20200511"
"18897","4","태국여행","여행","해외여행","아시아","태국","405","150","555","20200511"
"18898","5","대만여행","여행","해외여행","아시아","대만","379","131","510","20200511"
"18899","6","괌여행","여행","해외여행","오세아니아","미국","315","107","422","20200511"
"18900","7","스위스여행","여행","해외여행","유럽","스위스","318","97","415","20200511"
"18901","8","하와이여행","여행","해외여행","북아메리카","미국","303","109","412","20200511"
"18902","9","발리여행","여행","해외여행","아시아","인도네시아","320","76","396","20200511"
"18903","10","미국여행","여행","해외여행","북아메리카","미국","291","89","380","20200511"
