"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4669","1","일본여행","여행","해외여행","아시아","일본","442","1913","2355","20211202"
"4670","2","태국여행","여행","해외여행","아시아","태국","237","1108","1345","20211202"
"4671","3","미국여행","여행","해외여행","북아메리카","미국","186","998","1184","20211202"
"4672","4","괌여행","여행","해외여행","오세아니아","미국","227","795","1022","20211202"
"4673","5","싱가포르여행","여행","해외여행","아시아","싱가포르","177","781","958","20211202"
"4674","6","하와이여행","여행","해외여행","북아메리카","미국","160","727","887","20211202"
"4675","7","터키여행","여행","해외여행","유럽","터키","141","537","678","20211202"
"4676","8","베트남여행","여행","해외여행","아시아","베트남","129","532","661","20211202"
"4677","9","스페인여행","여행","해외여행","유럽","스페인","99","467","566","20211202"
"4678","10","프랑스여행","여행","해외여행","유럽","프랑스","84","480","564","20211202"
