SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8923,1,일본여행,여행,해외여행,아시아,일본,3599,14306,17905,20221128
8924,2,후쿠오카여행,여행,해외여행,아시아,일본,1970,6348,8318,20221128
8925,3,오사카여행,여행,해외여행,아시아,일본,1620,5457,7077,20221128
8926,4,대만여행,여행,해외여행,아시아,대만,1263,4517,5780,20221128
8927,5,도쿄여행,여행,해외여행,아시아,일본,1340,4403,5743,20221128
8928,6,베트남여행,여행,해외여행,아시아,베트남,811,3953,4764,20221128
8929,7,싱가포르여행,여행,해외여행,아시아,싱가포르,792,3594,4386,20221128
8930,8,태국여행,여행,해외여행,아시아,태국,757,3486,4243,20221128
8931,9,삿포로여행,여행,해외여행,아시아,일본,756,2796,3552,20221128
8932,10,괌여행,여행,해외여행,오세아니아,미국,786,2291,3077,20221128
