"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6489","1","일본여행","여행","해외여행","아시아","일본","4895","16663","21558","20220524"
"6490","2","베트남여행","여행","해외여행","아시아","베트남","1017","4432","5449","20220524"
"6491","3","괌여행","여행","해외여행","오세아니아","미국","1051","3331","4382","20220524"
"6492","4","싱가포르여행","여행","해외여행","아시아","싱가포르","655","2960","3615","20220524"
"6493","5","태국여행","여행","해외여행","아시아","태국","778","2749","3527","20220524"
"6494","6","터키여행","여행","해외여행","유럽","터키","501","2820","3321","20220524"
"6495","7","대만여행","여행","해외여행","아시아","대만","553","2185","2738","20220524"
"6496","8","하와이여행","여행","해외여행","북아메리카","미국","484","2154","2638","20220524"
"6497","9","발리여행","여행","해외여행","아시아","인도네시아","425","1802","2227","20220524"
"6498","10","스위스여행","여행","해외여행","유럽","스위스","317","1401","1718","20220524"
