"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1929","1","일본여행","여행","해외여행","아시아","일본","262","744","1006","20210303"
"1930","2","베트남여행","여행","해외여행","아시아","베트남","87","416","503","20210303"
"1931","3","하와이여행","여행","해외여행","북아메리카","미국","94","391","485","20210303"
"1932","4","대만여행","여행","해외여행","아시아","대만","87","318","405","20210303"
"1933","5","미국여행","여행","해외여행","북아메리카","미국","64","261","325","20210303"
"1934","6","중국여행","여행","해외여행","아시아","중국","59","252","311","20210303"
"1935","7","태국여행","여행","해외여행","아시아","태국","67","220","287","20210303"
"1936","8","팔라우여행","여행","해외여행","오세아니아","팔라우","14","237","251","20210303"
"1937","9","스위스여행","여행","해외여행","유럽","스위스","59","173","232","20210303"
"1938","10","스페인여행","여행","해외여행","유럽","스페인","42","137","179","20210303"
