"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4169","1","일본여행","여행","해외여행","아시아","일본","949","2865","3814","20211013"
"4170","2","싱가포르여행","여행","해외여행","아시아","싱가포르","641","2674","3315","20211013"
"4171","3","태국여행","여행","해외여행","아시아","태국","568","2237","2805","20211013"
"4172","4","괌여행","여행","해외여행","오세아니아","미국","455","1464","1919","20211013"
"4173","5","사이판여행","여행","해외여행","오세아니아","미국","379","1248","1627","20211013"
"4174","6","하와이여행","여행","해외여행","북아메리카","미국","278","1116","1394","20211013"
"4175","7","스페인여행","여행","해외여행","유럽","스페인","174","799","973","20211013"
"4176","8","미국여행","여행","해외여행","북아메리카","미국","205","725","930","20211013"
"4177","9","베트남여행","여행","해외여행","아시아","베트남","195","717","912","20211013"
"4178","10","스위스여행","여행","해외여행","유럽","스위스","188","686","874","20211013"
