"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3339","1","일본여행","여행","해외여행","아시아","일본","164","685","849","20210722"
"3340","2","하와이여행","여행","해외여행","북아메리카","미국","109","368","477","20210722"
"3341","3","미국여행","여행","해외여행","북아메리카","미국","77","348","425","20210722"
"3342","4","터키여행","여행","해외여행","유럽","터키","45","348","393","20210722"
"3343","5","괌여행","여행","해외여행","오세아니아","미국","118","261","379","20210722"
"3344","6","태국여행","여행","해외여행","아시아","태국","93","253","346","20210722"
"3345","7","대만여행","여행","해외여행","아시아","대만","73","182","255","20210722"
"3346","8","스위스여행","여행","해외여행","유럽","스위스","55","199","254","20210722"
"3347","9","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","45","202","247","20210722"
"3348","10","중국여행","여행","해외여행","아시아","중국","57","179","236","20210722"
