"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6279","1","일본여행","여행","해외여행","아시아","일본","2927","11009","13936","20220503"
"6280","2","베트남여행","여행","해외여행","아시아","베트남","729","3018","3747","20220503"
"6281","3","태국여행","여행","해외여행","아시아","태국","755","2613","3368","20220503"
"6282","4","괌여행","여행","해외여행","오세아니아","미국","752","2405","3157","20220503"
"6283","5","싱가포르여행","여행","해외여행","아시아","싱가포르","491","2152","2643","20220503"
"6284","6","하와이여행","여행","해외여행","북아메리카","미국","454","1937","2391","20220503"
"6285","7","터키여행","여행","해외여행","유럽","터키","342","1583","1925","20220503"
"6286","8","발리여행","여행","해외여행","아시아","인도네시아","290","1612","1902","20220503"
"6287","9","대만여행","여행","해외여행","아시아","대만","359","1400","1759","20220503"
"6288","10","스페인여행","여행","해외여행","유럽","스페인","341","1234","1575","20220503"
