"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4099","1","일본여행","여행","해외여행","아시아","일본","698","2535","3233","20211006"
"4100","2","괌여행","여행","해외여행","오세아니아","미국","473","1465","1938","20211006"
"4101","3","발리여행","여행","해외여행","아시아","인도네시아","239","1440","1679","20211006"
"4102","4","사이판여행","여행","해외여행","오세아니아","미국","295","1206","1501","20211006"
"4103","5","하와이여행","여행","해외여행","북아메리카","미국","264","970","1234","20211006"
"4104","6","태국여행","여행","해외여행","아시아","태국","234","912","1146","20211006"
"4105","7","스위스여행","여행","해외여행","유럽","스위스","198","671","869","20211006"
"4106","8","스페인여행","여행","해외여행","유럽","스페인","178","659","837","20211006"
"4107","9","미국여행","여행","해외여행","북아메리카","미국","195","631","826","20211006"
"4108","10","베트남여행","여행","해외여행","아시아","베트남","138","540","678","20211006"
