"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2389","1","일본여행","여행","해외여행","아시아","일본","176","822","998","20210418"
"2390","2","이스라엘여행","여행","해외여행","아시아","이스라엘","36","571","607","20210418"
"2391","3","베트남여행","여행","해외여행","아시아","베트남","63","510","573","20210418"
"2392","4","하와이여행","여행","해외여행","북아메리카","미국","51","459","510","20210418"
"2393","5","태국여행","여행","해외여행","아시아","태국","74","350","424","20210418"
"2394","6","대만여행","여행","해외여행","아시아","대만","62","351","413","20210418"
"2395","7","미국여행","여행","해외여행","북아메리카","미국","39","349","388","20210418"
"2396","8","터키여행","여행","해외여행","유럽","터키","26","257","283","20210418"
"2397","9","스위스여행","여행","해외여행","유럽","스위스","39","225","264","20210418"
"2398","10","괌여행","여행","해외여행","오세아니아","미국","27","224","251","20210418"
