"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18394","1","아르헨티나여행","여행","해외여행","남아메리카","아르헨티나","1585","78","1663","20200322"
"18395","2","일본여행","여행","해외여행","아시아","일본","921","176","1097","20200322"
"18396","3","스위스여행","여행","해외여행","유럽","스위스","886","88","974","20200322"
"18397","4","이탈리아여행","여행","해외여행","유럽","이탈리아","709","50","759","20200322"
"18398","5","두바이여행","여행","해외여행","아시아","아랍에미리트","698","38","736","20200322"
"18399","6","베트남여행","여행","해외여행","아시아","베트남","603","53","656","20200322"
"18400","7","발리여행","여행","해외여행","아시아","인도네시아","588","51","639","20200322"
"18401","8","괌여행","여행","해외여행","오세아니아","미국","534","64","598","20200322"
"18402","9","미국여행","여행","해외여행","북아메리카","미국","497","79","576","20200322"
"18403","10","대만여행","여행","해외여행","아시아","대만","486","77","563","20200322"
