SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10073,1,일본여행,여행,해외여행,아시아,일본,2797,11107,13904,20230320
10074,2,대만여행,여행,해외여행,아시아,대만,1880,8413,10293,20230320
10075,3,베트남여행,여행,해외여행,아시아,베트남,1095,5489,6584,20230320
10076,4,후쿠오카여행,여행,해외여행,아시아,일본,1423,4562,5985,20230320
10077,5,싱가포르여행,여행,해외여행,아시아,싱가포르,805,4610,5415,20230320
10078,6,오사카여행,여행,해외여행,아시아,일본,1192,4089,5281,20230320
10079,7,세부여행,여행,해외여행,아시아,필리핀,871,3722,4593,20230320
10080,8,태국여행,여행,해외여행,아시아,태국,721,3755,4476,20230320
10081,9,도쿄여행,여행,해외여행,아시아,일본,1049,3289,4338,20230320
10082,10,괌여행,여행,해외여행,오세아니아,미국,983,2973,3956,20230320
