SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9923,1,일본여행,여행,해외여행,아시아,일본,1157,10530,11687,20230305
9924,2,베트남여행,여행,해외여행,아시아,베트남,441,7416,7857,20230305
9925,3,대만여행,여행,해외여행,아시아,대만,660,7042,7702,20230305
9926,4,싱가포르여행,여행,해외여행,아시아,싱가포르,395,6771,7166,20230305
9927,5,태국여행,여행,해외여행,아시아,태국,336,6097,6433,20230305
9928,6,발리여행,여행,해외여행,아시아,인도네시아,326,5744,6070,20230305
9929,7,세부여행,여행,해외여행,아시아,필리핀,364,5222,5586,20230305
9930,8,후쿠오카여행,여행,해외여행,아시아,일본,648,4814,5462,20230305
9931,9,오사카여행,여행,해외여행,아시아,일본,676,4321,4997,20230305
9932,10,도쿄여행,여행,해외여행,아시아,일본,496,3686,4182,20230305
