"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"19294","1","일본여행","여행","해외여행","아시아","일본","976","188","1164","20200620"
"19295","2","베트남여행","여행","해외여행","아시아","베트남","541","79","620","20200620"
"19296","3","대만여행","여행","해외여행","아시아","대만","494","85","579","20200620"
"19297","4","태국여행","여행","해외여행","아시아","태국","456","78","534","20200620"
"19298","5","발리여행","여행","해외여행","아시아","인도네시아","370","45","415","20200620"
"19299","6","괌여행","여행","해외여행","오세아니아","미국","334","56","390","20200620"
"19300","7","스위스여행","여행","해외여행","유럽","스위스","289","89","378","20200620"
"19301","8","하와이여행","여행","해외여행","북아메리카","미국","303","47","350","20200620"
"19302","9","미국여행","여행","해외여행","북아메리카","미국","282","31","313","20200620"
"19303","10","스페인여행","여행","해외여행","유럽","스페인","220","55","275","20200620"
