"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4389","1","일본여행","여행","해외여행","아시아","일본","1270","4322","5592","20211104"
"4390","2","태국여행","여행","해외여행","아시아","태국","716","2677","3393","20211104"
"4391","3","괌여행","여행","해외여행","오세아니아","미국","533","1542","2075","20211104"
"4392","4","하와이여행","여행","해외여행","북아메리카","미국","341","1279","1620","20211104"
"4393","5","싱가포르여행","여행","해외여행","아시아","싱가포르","308","1115","1423","20211104"
"4394","6","터키여행","여행","해외여행","유럽","터키","244","1166","1410","20211104"
"4395","7","베트남여행","여행","해외여행","아시아","베트남","264","1131","1395","20211104"
"4396","8","스페인여행","여행","해외여행","유럽","스페인","243","1036","1279","20211104"
"4397","9","미국여행","여행","해외여행","북아메리카","미국","202","868","1070","20211104"
"4398","10","스위스여행","여행","해외여행","유럽","스위스","197","756","953","20211104"
