"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5139","1","일본여행","여행","해외여행","아시아","일본","374","2158","2532","20220113"
"5140","2","사이판여행","여행","해외여행","오세아니아","미국","196","653","849","20220113"
"5141","3","베트남여행","여행","해외여행","아시아","베트남","150","662","812","20220113"
"5142","4","태국여행","여행","해외여행","아시아","태국","153","658","811","20220113"
"5143","5","터키여행","여행","해외여행","유럽","터키","163","640","803","20220113"
"5144","6","하와이여행","여행","해외여행","북아메리카","미국","123","552","675","20220113"
"5145","7","싱가포르여행","여행","해외여행","아시아","싱가포르","126","534","660","20220113"
"5146","8","괌여행","여행","해외여행","오세아니아","미국","135","432","567","20220113"
"5147","9","대만여행","여행","해외여행","아시아","대만","77","399","476","20220113"
"5148","10","미국여행","여행","해외여행","북아메리카","미국","102","365","467","20220113"
