"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6309","1","일본여행","여행","해외여행","아시아","일본","3111","14469","17580","20220506"
"6310","2","베트남여행","여행","해외여행","아시아","베트남","581","3310","3891","20220506"
"6311","3","싱가포르여행","여행","해외여행","아시아","싱가포르","420","3068","3488","20220506"
"6312","4","태국여행","여행","해외여행","아시아","태국","526","2433","2959","20220506"
"6313","5","괌여행","여행","해외여행","오세아니아","미국","598","2187","2785","20220506"
"6314","6","하와이여행","여행","해외여행","북아메리카","미국","390","1860","2250","20220506"
"6315","7","발리여행","여행","해외여행","아시아","인도네시아","274","1870","2144","20220506"
"6316","8","터키여행","여행","해외여행","유럽","터키","230","1560","1790","20220506"
"6317","9","대만여행","여행","해외여행","아시아","대만","278","1410","1688","20220506"
"6318","10","스위스여행","여행","해외여행","유럽","스위스","206","1083","1289","20220506"
