"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"741","1","일본여행","여행","해외여행","아시아","일본","358","1282","1640","20201104"
"742","2","미국여행","여행","해외여행","북아메리카","미국","131","1149","1280","20201104"
"743","3","베트남여행","여행","해외여행","아시아","베트남","150","441","591","20201104"
"744","4","대만여행","여행","해외여행","아시아","대만","135","416","551","20201104"
"745","5","중국여행","여행","해외여행","아시아","중국","93","384","477","20201104"
"746","6","하와이여행","여행","해외여행","북아메리카","미국","91","369","460","20201104"
"747","7","스위스여행","여행","해외여행","유럽","스위스","108","318","426","20201104"
"748","8","태국여행","여행","해외여행","아시아","태국","103","298","401","20201104"
"749","9","캐나다여행","여행","해외여행","북아메리카","캐나다","42","333","375","20201104"
"750","10","도쿄여행","여행","해외여행","아시아","일본","52","211","263","20201104"
