SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8773,1,일본여행,여행,해외여행,아시아,일본,1955,17359,19314,20221113
8774,2,후쿠오카여행,여행,해외여행,아시아,일본,996,7623,8619,20221113
8775,3,오사카여행,여행,해외여행,아시아,일본,968,6517,7485,20221113
8776,4,대만여행,여행,해외여행,아시아,대만,558,6842,7400,20221113
8777,5,도쿄여행,여행,해외여행,아시아,일본,911,5666,6577,20221113
8778,6,베트남여행,여행,해외여행,아시아,베트남,381,5071,5452,20221113
8779,7,싱가포르여행,여행,해외여행,아시아,싱가포르,383,4857,5240,20221113
8780,8,태국여행,여행,해외여행,아시아,태국,384,4087,4471,20221113
8781,9,삿포로여행,여행,해외여행,아시아,일본,481,3873,4354,20221113
8782,10,괌여행,여행,해외여행,오세아니아,미국,288,3365,3653,20221113
