"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3969","1","사이판여행","여행","해외여행","오세아니아","미국","758","2691","3449","20210923"
"3970","2","일본여행","여행","해외여행","아시아","일본","556","1934","2490","20210923"
"3971","3","괌여행","여행","해외여행","오세아니아","미국","435","1463","1898","20210923"
"3972","4","하와이여행","여행","해외여행","북아메리카","미국","324","1369","1693","20210923"
"3973","5","태국여행","여행","해외여행","아시아","태국","243","981","1224","20210923"
"3974","6","미국여행","여행","해외여행","북아메리카","미국","254","854","1108","20210923"
"3975","7","발리여행","여행","해외여행","아시아","인도네시아","205","680","885","20210923"
"3976","8","스페인여행","여행","해외여행","유럽","스페인","154","661","815","20210923"
"3977","9","터키여행","여행","해외여행","유럽","터키","85","584","669","20210923"
"3978","10","베트남여행","여행","해외여행","아시아","베트남","144","479","623","20210923"
