"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7863","1","일본여행","여행","해외여행","아시아","일본","1771","16759","18530","20220815"
"7864","2","태국여행","여행","해외여행","아시아","태국","481","6820","7301","20220815"
"7865","3","베트남여행","여행","해외여행","아시아","베트남","395","4986","5381","20220815"
"7866","4","싱가포르여행","여행","해외여행","아시아","싱가포르","333","4371","4704","20220815"
"7867","5","스위스여행","여행","해외여행","유럽","스위스","276","3975","4251","20220815"
"7868","6","괌여행","여행","해외여행","오세아니아","미국","377","3653","4030","20220815"
"7869","7","방콕여행","여행","해외여행","아시아","태국","323","3509","3832","20220815"
"7870","8","발리여행","여행","해외여행","아시아","인도네시아","166","2361","2527","20220815"
"7871","9","터키여행","여행","해외여행","유럽","터키","148","2353","2501","20220815"
"7872","10","대만여행","여행","해외여행","아시아","대만","196","2273","2469","20220815"
