"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5609","1","일본여행","여행","해외여행","아시아","일본","551","3417","3968","20220301"
"5610","2","사이판여행","여행","해외여행","오세아니아","미국","186","2186","2372","20220301"
"5611","3","베트남여행","여행","해외여행","아시아","베트남","179","1470","1649","20220301"
"5612","4","하와이여행","여행","해외여행","북아메리카","미국","125","1150","1275","20220301"
"5613","5","싱가포르여행","여행","해외여행","아시아","싱가포르","118","1129","1247","20220301"
"5614","6","태국여행","여행","해외여행","아시아","태국","142","1090","1232","20220301"
"5615","7","괌여행","여행","해외여행","오세아니아","미국","99","935","1034","20220301"
"5616","8","터키여행","여행","해외여행","유럽","터키","108","875","983","20220301"
"5617","9","스위스여행","여행","해외여행","유럽","스위스","91","658","749","20220301"
"5618","10","발리여행","여행","해외여행","아시아","인도네시아","76","657","733","20220301"
