"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1601","1","일본여행","여행","해외여행","아시아","일본","228","656","884","20210129"
"1602","2","베트남여행","여행","해외여행","아시아","베트남","84","457","541","20210129"
"1603","3","두바이여행","여행","해외여행","아시아","아랍에미리트","83","290","373","20210129"
"1604","4","대만여행","여행","해외여행","아시아","대만","69","271","340","20210129"
"1605","5","미국여행","여행","해외여행","북아메리카","미국","62","266","328","20210129"
"1606","6","태국여행","여행","해외여행","아시아","태국","55","260","315","20210129"
"1607","7","하와이여행","여행","해외여행","북아메리카","미국","66","229","295","20210129"
"1608","8","발리여행","여행","해외여행","아시아","인도네시아","60","220","280","20210129"
"1609","9","스위스여행","여행","해외여행","유럽","스위스","52","207","259","20210129"
"1610","10","괌여행","여행","해외여행","오세아니아","미국","51","150","201","20210129"
